1432 2619 -139.20
1432 2630 -138.70
1432 2642 -139.50
1432 2656 -139.20
1430 2670 -137.50
1428 2682 -135.20
1427 2691 -135.60
1425 2703 -138.20
1424 2721 -144.30
1433 2741 -151.40
1442 2748 -151.60
1450 2752 -150.10
1455 2755 -150.40
1455 2769 -150.10
1454 2777 -148.00
1452 2789 -145.60
1450 2799 -146.80
1458 2818 -150.00
1459 2819 -147.70
1443 2832 -149.20
1439 2844 -145.30
1436 2853 -146.90
1432 2874 -150.40
1428 2892 -150.50
1426 2904 -151.70
1424 2915 -154.70
1422 2927 -153.20
1420 2938 -155.70
1418 2951 -151.90
1416 2963 -154.30
1414 2976 -154.90
1412 2989 -154.00
1410 3002 -152.80
1408 3014 -154.80
1406 3032 -153.60
1405 3040 -154.70
1414 3064 -157.60
1422 3065 -160.20
1435 3067 -157.10
1446 3069 -159.60
1455 3070 -160.50
1468 3072 -156.50
1491 3076 -156.60
1503 3078 -157.30
1516 3080 -158.60
1528 3082 -158.10
1540 3083 -156.60
1551 3085 -160.30
1567 3088 -157.80
1571 3089 -159.20
1589 3091 -157.70
1602 3093 -158.20
1613 3095 -151.20
1624 3096 -151.50
1635 3097 -160.40
1648 3098 -161.90
1659 3099 -162.40
1671 3100 -161.90
1685 3101 -162.00
1697 3102 -160.30
1708 3103 -160.30
1722 3105 -160.90
1735 3106 -161.10
1749 3107 -158.30
1767 3108 -157.90
1778 3108 -154.10
1791 3107 -155.10
1802 3105 -159.90
1813 3103 -161.70
1825 3101 -161.10
1836 3100 -163.20
1848 3097 -165.90
1859 3095 -163.40
1871 3093 -159.20
1882 3091 -158.90
1894 3089 -159.90
1910 3086 -162.70
1929 3083 -160.60
1941 3081 -160.60
1953 3079 -162.70
1965 3077 -161.90
1978 3074 -163.00
1989 3072 -164.20
2002 3070 -162.60
2014 3068 -162.40
2028 3065 -162.50
2039 3063 -160.50
2050 3061 -156.50
2061 3059 -160.40
2071 3057 -163.10
2091 3053 -162.60
2105 3051 -161.10
2117 3048 -159.30
2129 3046 -160.50
2142 3043 -161.50
2155 3040 -160.30
2169 3037 -161.00
2182 3034 -160.40
2192 3032 -159.30
2206 3029 -157.50
2219 3027 -156.50
2228 3025 -156.90
2240 3022 -156.80
2255 3019 -156.60
2248 3020 -155.60
2253 3019 -155.10
2268 2984 -154.70
2267 2973 -155.30
2265 2954 -151.60
2264 2948 -155.10
2261 2930 -152.70
2260 2924 -154.80
2258 2913 -152.40
2256 2901 -154.60
2252 2885 -155.90
2246 2864 -154.60
2245 2860 -152.80
2243 2853 -148.60
2239 2839 -154.40
2236 2828 -147.60
2233 2817 -149.80
2229 2803 -149.70
2226 2792 -150.30
2222 2777 -149.80
2219 2767 -151.00
2214 2749 -147.10
2192 2732 -151.60
2183 2735 -156.70
2176 2737 -163.10
2166 2740 -164.10
2155 2744 -165.50
2146 2747 -165.60
2134 2750 -167.80
2123 2753 -167.00
2112 2756 -165.80
2097 2760 -165.60
2084 2764 -166.50
2072 2767 -167.10
2060 2770 -166.00
2041 2775 -162.20
2029 2777 -161.30
2014 2779 -164.50
2003 2780 -162.70
1990 2780 -166.70
1978 2781 -165.40
1965 2781 -165.20
1953 2782 -163.70
1941 2783 -162.90
1929 2783 -163.40
1918 2784 -164.00
1906 2785 -165.10
1891 2786 -163.50
1878 2786 -163.60
1863 2787 -163.60
1854 2788 -162.00
1836 2789 -157.00
1824 2790 -151.50
1813 2791 -151.70
1801 2792 -157.40
1789 2793 -158.40
1776 2795 -158.80
1764 2796 -160.80
1752 2797 -161.40
1741 2798 -159.50
1727 2800 -161.70
1716 2800 -160.90
1705 2801 -159.50
1691 2802 -161.80
1678 2803 -161.70
1663 2805 -162.80
1646 2806 -160.10
1635 2807 -160.20
1624 2808 -153.80
1611 2809 -154.80
1597 2810 -152.10
1585 2810 -156.30
1572 2811 -161.60
1559 2811 -161.60
1546 2812 -160.40
1535 2813 -158.50
